Sn	Sp	Acc	MCC	<<Cutoff
0.246877	0.956492	0.839499	0.283	0.3768
0.247376	0.956492	0.839581	0.283557	0.3768
0.247376	0.956393	0.839499	0.283281	0.376792
0.247876	0.956393	0.839581	0.283837	0.37679
0.248376	0.956393	0.839664	0.284392	0.376784
0.248376	0.956294	0.839581	0.284117	0.37678
0.248376	0.956196	0.839499	0.283841	0.376779
0.248376	0.956097	0.839417	0.283567	0.376779
0.248376	0.955998	0.839334	0.283292	0.376778
0.248876	0.955998	0.839417	0.283847	0.376768
0.249375	0.955998	0.839499	0.284402	0.376764
0.249875	0.955998	0.839581	0.284956	0.376759
0.249875	0.9559	0.839499	0.284681	0.376758
0.250375	0.9559	0.839581	0.285235	0.376754
0.250375	0.955801	0.839499	0.284961	0.376752
0.250375	0.955702	0.839417	0.284687	0.376749
0.250375	0.955604	0.839334	0.284414	0.376747
0.250875	0.955604	0.839417	0.284967	0.376743
0.251374	0.955604	0.839499	0.28552	0.376741
0.251374	0.955505	0.839417	0.285247	0.376736
0.251374	0.955406	0.839334	0.284974	0.376729
0.251874	0.955406	0.839417	0.285526	0.376728
0.252374	0.955406	0.839499	0.286078	0.376727
0.252374	0.955308	0.839417	0.285806	0.376725
0.252874	0.955308	0.839499	0.286357	0.376725
0.252874	0.955209	0.839417	0.286085	0.376724
0.252874	0.95511	0.839334	0.285813	0.37672
0.252874	0.955012	0.839252	0.285542	0.376719
0.253373	0.955012	0.839334	0.286092	0.376718
0.253373	0.954913	0.839252	0.285821	0.376715
0.253373	0.954815	0.839169	0.285551	0.37671
0.253373	0.954716	0.839087	0.28528	0.376709
0.253873	0.954716	0.839169	0.28583	0.376708
0.254373	0.954716	0.839252	0.28638	0.376708
0.254373	0.954617	0.839169	0.28611	0.376706
0.254873	0.954617	0.839252	0.286659	0.376699
0.255372	0.954617	0.839334	0.287208	0.376693
0.255372	0.954519	0.839252	0.286938	0.376688
0.255872	0.954519	0.839334	0.287486	0.376687
0.256372	0.954519	0.839417	0.288034	0.376681
0.256372	0.95442	0.839334	0.287764	0.37668
0.256372	0.954321	0.839252	0.287495	0.376679
0.256372	0.954223	0.839169	0.287226	0.376674
0.256372	0.954124	0.839087	0.286958	0.376674
0.256872	0.954124	0.839169	0.287505	0.376673
0.257371	0.954124	0.839252	0.288052	0.37667
0.257371	0.954025	0.839169	0.287784	0.376669
0.257371	0.953927	0.839087	0.287516	0.376669
0.257871	0.953927	0.839169	0.288062	0.376659
0.257871	0.953828	0.839087	0.287794	0.376654
0.258371	0.953828	0.839169	0.28834	0.37665
0.258871	0.953828	0.839252	0.288886	0.376646
0.25937	0.953828	0.839334	0.289431	0.376643
0.25937	0.953729	0.839252	0.289163	0.376641
0.25937	0.953631	0.839169	0.288896	0.37664
0.25937	0.953532	0.839087	0.288629	0.376638
0.25987	0.953532	0.839169	0.289174	0.376637
0.26037	0.953532	0.839252	0.289718	0.376635
0.26087	0.953532	0.839334	0.290262	0.37663
0.261369	0.953532	0.839417	0.290805	0.376614
0.261869	0.953532	0.839499	0.291348	0.376608
0.262369	0.953532	0.839581	0.29189	0.376606
0.262369	0.953433	0.839499	0.291623	0.376604
0.262369	0.953335	0.839417	0.291357	0.376601
0.262869	0.953335	0.839499	0.291899	0.376601
0.262869	0.953236	0.839417	0.291633	0.376597
0.263368	0.953236	0.839499	0.292174	0.376596
0.263368	0.953137	0.839417	0.291909	0.376588
0.263868	0.953137	0.839499	0.29245	0.376581
0.263868	0.953039	0.839417	0.292184	0.376576
0.263868	0.95294	0.839334	0.291919	0.376574
0.263868	0.952841	0.839252	0.291654	0.376572
0.264368	0.952841	0.839334	0.292195	0.376565
0.264868	0.952841	0.839417	0.292735	0.376562
0.264868	0.952743	0.839334	0.292471	0.376559
0.264868	0.952644	0.839252	0.292206	0.376556
0.265367	0.952644	0.839334	0.292746	0.376548
0.265367	0.952545	0.839252	0.292482	0.376547
0.265367	0.952447	0.839169	0.292218	0.376544
0.265867	0.952447	0.839252	0.292758	0.376542
0.266367	0.952447	0.839334	0.293296	0.376539
0.266367	0.952348	0.839252	0.293033	0.376538
0.266367	0.952249	0.839169	0.29277	0.376534
0.266867	0.952249	0.839252	0.293308	0.376525
0.266867	0.952151	0.839169	0.293045	0.376521
0.267366	0.952151	0.839252	0.293583	0.37652
0.267866	0.952151	0.839334	0.294121	0.37652
0.268366	0.952151	0.839417	0.294658	0.376518
0.268866	0.952151	0.839499	0.295194	0.376516
0.268866	0.952052	0.839417	0.294932	0.376516
0.269365	0.952052	0.839499	0.295468	0.376511
0.269865	0.952052	0.839581	0.296004	0.37651
0.270365	0.952052	0.839664	0.296539	0.376506
0.270865	0.952052	0.839746	0.297074	0.376501
0.270865	0.951953	0.839664	0.296812	0.376492
