Sn	Sp	Acc	MCC	<<Cutoff
0.407602	0.95332	0.92112	0.337879	0.20788
0.407602	0.953238	0.921042	0.337624	0.20787
0.408912	0.953238	0.92112	0.338672	0.207796
0.408912	0.953156	0.921042	0.338417	0.207611
0.408912	0.953074	0.920965	0.338163	0.207464
0.408912	0.952991	0.920888	0.337909	0.207439
0.410223	0.952991	0.920965	0.338955	0.207407
0.411533	0.952991	0.921042	0.34	0.207384
0.411533	0.952909	0.920965	0.339746	0.207344
0.412844	0.952909	0.921042	0.34079	0.207309
0.412844	0.952827	0.920965	0.340535	0.207292
0.412844	0.952745	0.920888	0.340282	0.207201
0.412844	0.952663	0.92081	0.340028	0.207069
0.412844	0.952581	0.920733	0.339775	0.206914
0.412844	0.952498	0.920656	0.339523	0.206824
0.412844	0.952416	0.920578	0.339271	0.206771
0.412844	0.952334	0.920501	0.339019	0.20644
0.414155	0.952334	0.920578	0.34006	0.206421
0.414155	0.952252	0.920501	0.339808	0.206312
0.414155	0.95217	0.920424	0.339557	0.206226
0.415465	0.95217	0.920501	0.340596	0.206188
0.415465	0.952087	0.920424	0.340345	0.206185
0.415465	0.952005	0.920346	0.340094	0.206151
0.415465	0.951923	0.920269	0.339844	0.206125
0.415465	0.951841	0.920192	0.339594	0.206036
0.415465	0.951759	0.920114	0.339344	0.206009
0.415465	0.951677	0.920037	0.339095	0.205959
0.416776	0.951677	0.920114	0.340131	0.205923
0.416776	0.951594	0.920037	0.339882	0.205916
0.416776	0.951512	0.91996	0.339633	0.205893
0.416776	0.95143	0.919882	0.339385	0.205851
0.416776	0.951348	0.919805	0.339137	0.205408
0.416776	0.951266	0.919728	0.338889	0.20536
0.418087	0.951266	0.919805	0.339923	0.205268
0.418087	0.951183	0.919728	0.339676	0.205099
0.418087	0.951101	0.91965	0.339428	0.205007
0.418087	0.951019	0.919573	0.339181	0.204994
0.418087	0.950937	0.919496	0.338935	0.204963
0.418087	0.950855	0.919418	0.338689	0.204959
0.418087	0.950773	0.919341	0.338443	0.204939
0.418087	0.95069	0.919264	0.338197	0.204934
0.418087	0.950608	0.919186	0.337952	0.204813
0.419397	0.950608	0.919264	0.338983	0.204784
0.420708	0.950608	0.919341	0.340014	0.204747
0.420708	0.950526	0.919264	0.339768	0.204743
0.422018	0.950526	0.919341	0.340798	0.204723
0.422018	0.950444	0.919264	0.340552	0.20462
0.422018	0.950362	0.919186	0.340308	0.204588
0.422018	0.950279	0.919109	0.340063	0.20454
0.423329	0.950279	0.919186	0.34109	0.204506
0.423329	0.950197	0.919109	0.340846	0.204478
0.42464	0.950197	0.919186	0.341872	0.204464
0.42464	0.950115	0.919109	0.341628	0.204099
0.42464	0.950033	0.919032	0.341384	0.204088
0.42595	0.950033	0.919109	0.342409	0.204026
0.42595	0.949951	0.919032	0.342165	0.203639
0.42595	0.949869	0.918954	0.341921	0.203586
0.42595	0.949786	0.918877	0.341678	0.20355
0.42595	0.949704	0.9188	0.341435	0.203523
0.42595	0.949622	0.918722	0.341193	0.203455
0.427261	0.949622	0.9188	0.342215	0.203389
0.427261	0.94954	0.918722	0.341973	0.203375
0.427261	0.949458	0.918645	0.341731	0.203294
0.427261	0.949375	0.918568	0.341489	0.203262
0.427261	0.949293	0.91849	0.341248	0.203102
0.427261	0.949211	0.918413	0.341007	0.203058
0.427261	0.949129	0.918336	0.340766	0.202889
0.428571	0.949129	0.918413	0.341786	0.202869
0.428571	0.949047	0.918336	0.341546	0.202248
0.428571	0.948964	0.918258	0.341305	0.202243
0.428571	0.948882	0.918181	0.341066	0.202128
0.428571	0.9488	0.918104	0.340826	0.201989
0.428571	0.948718	0.918026	0.340587	0.201521
0.429882	0.948718	0.918104	0.341605	0.201471
0.429882	0.948636	0.918026	0.341365	0.20142
0.429882	0.948554	0.917949	0.341127	0.20141
0.429882	0.948471	0.917872	0.340888	0.20138
0.429882	0.948389	0.917794	0.34065	0.20137
0.429882	0.948307	0.917717	0.340412	0.201362
0.429882	0.948225	0.91764	0.340175	0.201351
0.429882	0.948143	0.917562	0.339938	0.201235
0.429882	0.94806	0.917485	0.339701	0.201131
0.431193	0.94806	0.917562	0.340716	0.201127
0.431193	0.947978	0.917485	0.340479	0.201125
0.431193	0.947896	0.917408	0.340243	0.201114
0.432503	0.947896	0.917485	0.341256	0.201055
0.432503	0.947814	0.917408	0.34102	0.20105
0.432503	0.947732	0.91733	0.340784	0.20086
0.433814	0.947732	0.917408	0.341796	0.200853
0.433814	0.94765	0.91733	0.34156	0.200838
0.433814	0.947567	0.917253	0.341324	0.200834
0.433814	0.947485	0.917176	0.341089	0.200784
0.433814	0.947403	0.917098	0.340854	0.200715
0.433814	0.947321	0.917021	0.34062	0.200626
0.433814	0.947239	0.916944	0.340385	0.200588
0.433814	0.947156	0.916866	0.340152	0.200561
0.433814	0.947074	0.916789	0.339918	0.200426
0.433814	0.946992	0.916712	0.339685	0.2004
0.435125	0.946992	0.916789	0.340694	0.200304
0.435125	0.94691	0.916712	0.34046	0.200258
0.435125	0.946828	0.916634	0.340227	0.20017
0.435125	0.946746	0.916557	0.339995	0.200166
0.435125	0.946663	0.91648	0.339763	0.199857
0.435125	0.946581	0.916402	0.339531	0.199816
0.436435	0.946581	0.91648	0.340537	0.199738
0.436435	0.946499	0.916402	0.340306	0.19946
0.436435	0.946417	0.916325	0.340074	0.199428
0.437746	0.946417	0.916402	0.341079	0.199178
0.437746	0.946335	0.916325	0.340848	0.199071
0.437746	0.946252	0.916248	0.340617	0.199034
0.439056	0.946252	0.916325	0.341621	0.198858
0.440367	0.946252	0.916402	0.342624	0.198851
0.441678	0.946252	0.91648	0.343626	0.198756
0.441678	0.94617	0.916402	0.343395	0.198707
0.441678	0.946088	0.916325	0.343163	0.198697
0.441678	0.946006	0.916248	0.342932	0.198625
0.442988	0.946006	0.916325	0.343933	0.198558
0.442988	0.945924	0.916248	0.343702	0.198517
0.442988	0.945842	0.91617	0.343472	0.198442
0.442988	0.945759	0.916093	0.343241	0.198172
0.442988	0.945677	0.916016	0.343011	0.198021
0.442988	0.945595	0.915938	0.342782	0.19799
