Sn	Sp	Acc	MCC	<<Cutoff
0.811881	0.618362	0.634488	0.241131	0.0566158
0.811881	0.617462	0.633663	0.24056	0.056594
0.811881	0.616562	0.632838	0.23999	0.0565808
0.811881	0.615662	0.632013	0.23942	0.0565402
0.811881	0.614761	0.631188	0.238852	0.0563456
0.811881	0.613861	0.630363	0.238284	0.0563427
0.811881	0.612961	0.629538	0.237718	0.05613
0.811881	0.612061	0.628713	0.237152	0.055663
0.811881	0.611161	0.627888	0.236588	0.0553758
0.811881	0.610261	0.627063	0.236024	0.0553496
0.811881	0.609361	0.626238	0.235462	0.0547146
0.811881	0.608461	0.625413	0.2349	0.054601
0.811881	0.607561	0.624587	0.234339	0.0545736
0.811881	0.606661	0.623762	0.233779	0.0545442
0.811881	0.605761	0.622937	0.233221	0.0543236
0.811881	0.60486	0.622112	0.232663	0.0541615
0.811881	0.60396	0.621287	0.232106	0.0537367
0.811881	0.60306	0.620462	0.23155	0.0536588
0.811881	0.60216	0.619637	0.230994	0.0535808
0.821782	0.60216	0.620462	0.236465	0.0532998
0.821782	0.60126	0.619637	0.23591	0.0531523
0.821782	0.60036	0.618812	0.235356	0.0530306
0.831683	0.60036	0.619637	0.240824	0.0530008
0.831683	0.59946	0.618812	0.240271	0.0527784
0.841584	0.59946	0.619637	0.245736	0.0527174
0.841584	0.59856	0.618812	0.245184	0.0523973
0.841584	0.59766	0.617987	0.244632	0.0522733
0.841584	0.59676	0.617162	0.244081	0.0521749
0.841584	0.59586	0.616337	0.243531	0.0521678
0.841584	0.594959	0.615512	0.242982	0.0521641
0.841584	0.594059	0.614686	0.242434	0.0520715
0.841584	0.593159	0.613861	0.241887	0.0520305
0.841584	0.592259	0.613036	0.24134	0.0519364
0.841584	0.591359	0.612211	0.240795	0.0518587
0.841584	0.590459	0.611386	0.24025	0.0512473
0.841584	0.589559	0.610561	0.239706	0.0509744
0.841584	0.588659	0.609736	0.239163	0.050683
0.841584	0.587759	0.608911	0.238621	0.0499488
0.841584	0.586859	0.608086	0.23808	0.0499255
0.851485	0.586859	0.608911	0.243541	0.0499187
0.851485	0.585959	0.608086	0.243	0.0499088
0.851485	0.585059	0.607261	0.24246	0.0491072
0.851485	0.584158	0.606436	0.241922	0.0489433
0.861386	0.584158	0.607261	0.247381	0.048512
0.861386	0.583258	0.606436	0.246843	0.0484712
0.861386	0.582358	0.605611	0.246305	0.0480778
0.861386	0.581458	0.604785	0.245769	0.0479558
0.861386	0.580558	0.60396	0.245234	0.0478876
0.861386	0.579658	0.603135	0.244699	0.0478446
0.861386	0.578758	0.60231	0.244165	0.0476854
0.861386	0.577858	0.601485	0.243632	0.0476648
0.861386	0.576958	0.60066	0.2431	0.0476222
0.861386	0.576058	0.599835	0.242568	0.047506
0.861386	0.575158	0.59901	0.242038	0.0470553
0.861386	0.574257	0.598185	0.241508	0.0469733
0.861386	0.573357	0.59736	0.240979	0.0469228
0.861386	0.572457	0.596535	0.240451	0.0468199
0.861386	0.571557	0.59571	0.239923	0.0467844
0.861386	0.570657	0.594884	0.239397	0.0467685
0.861386	0.569757	0.594059	0.238871	0.0465252
0.861386	0.568857	0.593234	0.238346	0.0464723
0.871287	0.568857	0.594059	0.243804	0.0463917
0.871287	0.567957	0.593234	0.24328	0.0461303
0.871287	0.567057	0.592409	0.242757	0.0459922
0.871287	0.566157	0.591584	0.242234	0.0459648
0.871287	0.565257	0.590759	0.241712	0.0459266
0.871287	0.564356	0.589934	0.241191	0.0457671
0.871287	0.563456	0.589109	0.240671	0.0457436
0.871287	0.562556	0.588284	0.240151	0.0456961
0.871287	0.561656	0.587459	0.239632	0.0456628
0.871287	0.560756	0.586634	0.239114	0.0456263
0.871287	0.559856	0.585809	0.238597	0.0455744
